"","min.OR.overall","min.RR.overall","min.OR.perday","min.RR.perday","ve.susc","ve.infect"
"530",-0.061333184795997,-0.0602228585212348,-0.0644952363095217,-0.0644701418126175,0.2,0.38
"531",-0.0581183950782871,-0.0570617199721946,-0.0613093993020821,-0.061284211788917,0.2,0.4
"532",-0.0547480992867544,-0.053761373400919,-0.0579763643893232,-0.0579551045695994,0.2,0.42
"533",-0.0512154636242783,-0.0503080641312128,-0.0544810646476019,-0.0544602597328647,0.2,0.44
"534",-0.047521382073892,-0.0466816514879183,-0.0508136232758409,-0.0507964108716736,0.2,0.46
"535",-0.0436407616398713,-0.0428712014064203,-0.0469647881375066,-0.0469484547946508,0.2,0.48
"536",-0.0395598834662219,-0.0388635893770821,-0.0429130636981658,-0.0428980606239997,0.2,0.5
"537",-0.0352643174497638,-0.0346432477903229,-0.0386554436350182,-0.0386434564206319,0.2,0.52
"538",-0.0307394237731862,-0.0302101625107336,-0.034167470700649,-0.0341568521099571,0.2,0.54
"539",-0.0259767567640594,-0.0255310630221595,-0.0294313629716427,-0.0294222846466348,0.2,0.56
"540",-0.0209457062603646,-0.0205805660424923,-0.0244317264192571,-0.0244252030663312,0.2,0.58
"541",-0.0156214464015525,-0.0153585401493985,-0.0191478341700344,-0.0191428383430334,0.2,0.6
"542",-0.00999462563724696,-0.00981937575156056,-0.0135537287488898,-0.0135503079104038,0.2,0.62
"543",-0.00402888713812377,-0.00396339729434625,-0.00762480539924559,-0.00762296276420904,0.2,0.64
"544",0.00229257026781626,0.0022546811991605,-0.00133372058997705,-0.00133341516968577,0.2,0.66
"545",0.00900966953915827,0.00886096413485504,0.00534965299064827,0.00534850429682854,0.2,0.68
"546",0.0161505218606485,0.0158890470604827,0.0124585001898689,0.0124560184552317,0.2,0.7
"547",0.0237499932954471,0.0233660433728959,0.0200289838117492,0.0200253222200688,0.2,0.72
"548",0.031849542818283,0.0313415817284056,0.0281005410876546,0.0280958776387273,0.2,0.74
"549",0.0404878562274138,0.0398485828400253,0.0367138539743079,0.036707882800604,0.2,0.76
"550",0.049713092797723,0.0489329327435838,0.0459158553482433,0.0459092544274681,0.2,0.78
"551",0.0595676119305762,0.0586464337280793,0.055755742942733,0.0557481649761732,0.2,0.8
"552",0.0701043022268186,0.0690348345863154,0.0662825520870119,0.066274800372105,0.2,0.82
"553",0.0813769084399867,0.0801513535811685,0.0775512523946055,0.0775429819858724,0.2,0.84
"554",0.0934368306984844,0.0920482026073233,0.0896149766874165,0.089606667393375,0.2,0.86
"555",0.106335265920506,0.104774250342085,0.102526667211036,0.102518606714809,0.2,0.88
"556",0.120123143181416,0.11837838617487,0.116337046799538,0.116329156057524,0.2,0.9
"557",0.134840016180507,0.132900988943892,0.131090360784627,0.131082836115182,0.2,0.92
"558",0.150523119923519,0.148370061725668,0.146821331292733,0.146814330270283,0.2,0.940000000000001
"559",0.167190970280722,0.164794225355273,0.16355063726185,0.163544272097833,0.2,0.960000000000001
"560",0.184845231491257,0.182140769362804,0.181279719029132,0.181274167691425,0.2,0.980000000000001
"561",0.203463843934475,0.200022475120074,0.199982507833118,0.199981171292391,0.2,1
"562",-0.0729995079570056,-0.0717397626627827,-0.0762261584294466,-0.0761824600372236,0.22,0
"563",-0.071439639006678,-0.0702035404958978,-0.0747073439660215,-0.074667478639505,0.22,0.02
"564",-0.0698788285581922,-0.0686745072276809,-0.0731313577786341,-0.073095053575299,0.22,0.04
"565",-0.0682373147414228,-0.0670622785019532,-0.0715069293475088,-0.0714658179529226,0.22,0.06
"566",-0.0665345051887667,-0.0653896313946183,-0.0698352092143413,-0.0697980210061813,0.22,0.08
"567",-0.0647967209460785,-0.0636851132591467,-0.068097573915133,-0.0680640075458652,0.22,0.1
"568",-0.0629578192721205,-0.0618741054543155,-0.0662908892266252,-0.0662606628889326,0.22,0.12
"569",-0.0611024846260708,-0.0600584053269553,-0.0644355818415583,-0.0644021938459693,0.22,0.14
"570",-0.0591397923742647,-0.0581214168778899,-0.0625066247169666,-0.0624768030430838,0.22,0.16
"571",-0.0571331746662984,-0.0561612268169556,-0.0604973883458788,-0.0604708318320513,0.22,0.18
"572",-0.0550254984702643,-0.0540789779139199,-0.0584233328377799,-0.0583946412285397,0.22,0.2
"573",-0.0528602396174211,-0.0519644833147352,-0.0562668277331819,-0.0562415270881382,0.22,0.22
"574",-0.0505833656386898,-0.0497235715886162,-0.0540163666559093,-0.0539941454158321,0.22,0.24
"575",-0.0482471325538538,-0.0474300404787693,-0.0516904256360593,-0.0516670185445274,0.22,0.26
"576",-0.045784989537389,-0.0450227064738544,-0.0492618747926092,-0.0492415706131186,0.22,0.28
"577",-0.0432483148519738,-0.0425100046011222,-0.0467312781111759,-0.0467103367080999,0.22,0.3
"578",-0.0405927473574073,-0.0399142518791535,-0.0441000693639522,-0.0440821773709601,0.22,0.32
"579",-0.0378078461243472,-0.0371889677995811,-0.041344560554367,-0.0413292541915196,0.22,0.34
"580",-0.0349316582018282,-0.0343342696936169,-0.0384819172298523,-0.038466826739769,0.22,0.36
"581",-0.0319136416747983,-0.0313781697926734,-0.0354791276733497,-0.0354666140856259,0.22,0.38
"582",-0.0287504078611991,-0.0282798344857682,-0.0323492865805026,-0.0323372535389044,0.22,0.4
"583",-0.025437502485248,-0.0250325404298497,-0.0290632306029999,-0.0290535640006875,0.22,0.42
"584",-0.0219844083841172,-0.0216291577122232,-0.025630952388576,-0.0256220825443594,0.22,0.44
"585",-0.0183601684701149,-0.0180615333961076,-0.0220232991699421,-0.022015439515418,0.22,0.46
"586",-0.0145541478019542,-0.0143178666714812,-0.0182425277389195,-0.0182367709535902,0.22,0.48
"587",-0.0105548787933871,-0.0103853009191253,-0.0142676382734737,-0.0142630603393725,0.22,0.5
"588",-0.00634848003437516,-0.00624840688158623,-0.0100835130896644,-0.0100806707938317,0.22,0.52
"589",-0.00191892752866707,-0.00188950625660111,-0.00568509062179046,-0.00568348482336511,0.22,0.54
"590",0.00274779523809709,0.00270166236379621,-0.00104572516293011,-0.00104543197207763,0.22,0.56
"591",0.00766145046601963,0.00753901073901564,0.0038511806705378,0.00385011915192146,0.22,0.58
"592",0.0128575724271047,0.0126611210194058,0.00902467670037133,0.00902225496673481,0.22,0.6
"593",0.0183545378321485,0.0180642480522216,0.0144933574019935,0.0144900205608332,0.22,0.62
"594",0.0241658867866318,0.0237903320284372,0.0202844698383211,0.0202799941746155,0.22,0.64
"595",0.0303269754241942,0.0298607043863883,0.0264239524871922,0.0264184213882639,0.22,0.66
"596",0.0368658811208556,0.0363010669458198,0.0329399191982405,0.032933444933939,0.22,0.68
"597",0.0438085831491075,0.0431436906046181,0.0398634875728654,0.0398562067844255,0.22,0.7
"598",0.0511875509486001,0.0504221123359093,0.0472283148449029,0.0472198075645247,0.22,0.72
"599",0.0590417150880301,0.0581691907877028,0.0550692191658712,0.0550600063188765,0.22,0.74
"600",0.0674136234121228,0.0664248166923133,0.0634270975701728,0.063417588541593,0.22,0.76
"601",0.0763356373305587,0.0752279654449703,0.0723444102349727,0.072334795140069,0.22,0.78
"602",0.0858576710662058,0.0846271058471584,0.0818643542674753,0.0818540461164026,0.22,0.8
"603",0.0960217664756362,0.0946625104893991,0.0920344831655833,0.092024474525272,0.22,0.82
"604",0.106880157622384,0.105384579187393,0.102902579135256,0.10289234296122,0.22,0.84
"605",0.118474700444461,0.116839760054835,0.114517969747058,0.114507752940014,0.22,0.86
"606",0.130857247799195,0.129070840667789,0.126927644487215,0.126918044934858,0.22,0.88
"607",0.144066977851694,0.142122741223603,0.140176805499304,0.140167818350932,0.22,0.9
"608",0.158145574865061,0.156030300723018,0.154304622283417,0.154296206033828,0.22,0.92
"609",0.173121108490489,0.170817039907795,0.16934124594329,0.169333528662531,0.22,0.940000000000001
"610",0.189009512039954,0.186488625678724,0.185303999222701,0.185297103460629,0.22,0.960000000000001
"611",0.2058125420536,0.203013493441463,0.202193074811921,0.202187105530624,0.22,0.980000000000001
"612",0.223508168650438,0.220021511900725,0.219983388116163,0.219981992056843,0.22,1
"613",-0.0430931643709431,-0.042375025894795,-0.0467159324893058,-0.0466917743185147,0.24,0
"614",-0.0415584527797401,-0.0409124255502227,-0.0452077917860838,-0.0451860089487095,0.24,0.02
"615",-0.0400060397704971,-0.0393690714249153,-0.0436494870586042,-0.0436251086822153,0.24,0.04
"616",-0.0383924000190927,-0.0377680864592111,-0.0420522434514838,-0.042030452993451,0.24,0.06
"617",-0.0367007667091108,-0.0361403498903221,-0.0403933772164995,-0.0403739694580079,0.24,0.08
"618",-0.0349934983067741,-0.0344101887176065,-0.0386700474313679,-0.0386528304658842,0.24,0.1
"619",-0.0331849712114702,-0.0326775902370817,-0.036895615150502,-0.0368769225800065,0.24,0.12
"620",-0.0313472383419067,-0.03083582564064,-0.035058943488385,-0.0350425582733009,0.24,0.14
"621",-0.0294178133405782,-0.0289629107348477,-0.0331475669320058,-0.0331332857416451,0.24,0.16
"622",-0.0274327974869553,-0.0269886810479092,-0.031169037968328,-0.0311539880744418,0.24,0.18
"623",-0.0253616698888277,-0.0249710564443681,-0.0291216200230879,-0.0291087187503642,0.24,0.2
"624",-0.0232226062180012,-0.0228406330691593,-0.0269870926490605,-0.0269761316926906,0.24,0.22
"625",-0.0209855362372116,-0.0206686138745258,-0.0247750124046602,-0.0247639114394673,0.24,0.24
"626",-0.0186808130679137,-0.0183769294652172,-0.0224765720711209,-0.0224673845936623,0.24,0.26
"627",-0.016252614204459,-0.0160134103043765,-0.0200759163673052,-0.0200684364759438,0.24,0.28
"628",-0.013762891299935,-0.0135493267896309,-0.0175905236470288,-0.0175834104766615,0.24,0.3
"629",-0.0111475282078259,-0.010964749513245,-0.0149915333974813,-0.014986036542751,0.24,0.32
"630",-0.00841431506888823,-0.00829181380312627,-0.0122854227923395,-0.0122805942423705,0.24,0.34
"631",-0.00558538905084904,-0.00550048306225115,-0.00946049934976734,-0.00945714610038628,0.24,0.36
"632",-0.00261845109602121,-0.00257721619574069,-0.00650976597552111,-0.00650732407391508,0.24,0.38
"633",0.000489368258438039,0.000481448169282195,-0.00342679078776342,-0.00342563807160068,0.24,0.4
"634",0.00373640244465978,0.00368089060276877,-0.000200551478039213,-0.000200481012972986,0.24,0.42
"635",0.00712455120411515,0.00702203401410872,0.00317781074193557,0.00317681534823788,0.24,0.44
"636",0.0106790485333699,0.0105243448474205,0.00671665561006329,0.00671448751446546,0.24,0.46
"637",0.0144092286130688,0.0142008035683701,0.01043400762306,0.0104310233529104,0.24,0.48
"638",0.0183261490738871,0.018059563439402,0.0143302128027804,0.0143260471839917,0.24,0.5
"639",0.0224431627195407,0.0221097923827878,0.0184296468592892,0.0184242510335479,0.24,0.52
"640",0.0267756541629439,0.0263736869199407,0.0227449074321991,0.0227387628240953,0.24,0.54
"641",0.0313400761350852,0.0308706294042752,0.0272850773133301,0.0272781314813475,0.24,0.56
"642",0.0361382386321039,0.0356089010478796,0.0320743683068574,0.0320663386673047,0.24,0.58
"643",0.0412084935318791,0.0406082791076809,0.0371306733182382,0.0371216187666141,0.24,0.6
"644",0.0465704913813315,0.0458907858147085,0.0424739928661138,0.0424640009019375,0.24,0.62
"645",0.0522307162395372,0.0514820767401051,0.0481261983294385,0.0481153828675479,0.24,0.64
"646",0.0582285774449804,0.0574008102080499,0.0541117818936523,0.0541002798395198,0.24,0.66
"647",0.0645874587427147,0.0636718564062997,0.060457302703146,0.0604452694200454,0.24,0.68
"648",0.0713312882432231,0.0703261298227352,0.0671918224487252,0.0671794263427911,0.24,0.7
"649",0.0784901707447212,0.077400193165354,0.0743468924042457,0.0743343089532942,0.24,0.72
"650",0.0861001989691048,0.0849158881146705,0.0819565265123581,0.0819439318985752,0.24,0.74
"651",0.0942031352708995,0.0929173216669884,0.0900571943879986,0.0900447592818617,0.24,0.76
"652",0.10282416620173,0.101439220108345,0.0986872369927227,0.098674105375248,0.24,0.78
"653",0.112013167760471,0.110522400744999,0.107886374238891,0.107873798379833,0.24,0.8
"654",0.121809366545129,0.120204390550171,0.117699100993706,0.117686328073197,0.24,0.82
"655",0.132253776437863,0.13053241885897,0.128167077407101,0.128155193868475,0.24,0.84
"656",0.143391338763046,0.14154733509968,0.139335749320357,0.139324119719534,0.24,0.86
"657",0.155260981841938,0.153287542930067,0.151247196684698,0.151236187225602,0.24,0.88
"658",0.167905287005569,0.165792867052925,0.163940960092343,0.163930875334954,0.24,0.9
"659",0.181354694646753,0.179093668480524,0.177451679358396,0.177442488508972,0.24,0.92
"660",0.195636188582555,0.19320906957981,0.191805427641263,0.191797079170644,0.24,0.940000000000001
"661",0.210763310712382,0.208143246644405,0.207016547450868,0.207009181059747,0.24,0.960000000000001
"662",0.226735891872219,0.223864483269687,0.223084149829168,0.223077831508826,0.24,0.980000000000001
"663",0.243533707064949,0.240020548681365,0.239984262774195,0.239982811204186,0.24,1
"664",-0.013289207340613,-0.0130903275550269,-0.0172235250033763,-0.0172155019784885,0.26,0
"665",-0.0117730085418999,-0.0116106935006199,-0.0157287314002192,-0.0157202863557124,0.26,0.02
"666",-0.0102411855277544,-0.0100803660279736,-0.0142017364061093,-0.0141946055517219,0.26,0.04
"667",-0.00864801919731617,-0.00852339748190789,-0.0126171142617799,-0.0126112301051802,0.26,0.06
"668",-0.00697923013864976,-0.00687133526724915,-0.0109722923123219,-0.010967542401255,0.26,0.08
"669",-0.00529464182871608,-0.00521602796737231,-0.00927491918977363,-0.00927034509479951,0.26,0.1
"670",-0.00350948896254599,-0.00346189179845746,-0.00752493847959634,-0.00752150872795365,0.26,0.12
"671",-0.00169898747556219,-0.0016733723202127,-0.00570541107745126,-0.0057030093457684,0.26,0.14
"672",0.000204457779546807,0.000201653818683978,-0.00381737014264849,-0.0038155664039965,0.26,0.16
"673",0.00215900967844651,0.00212644575498988,-0.00187205927824596,-0.00187124603974453,0.26,0.18
"674",0.00420132768303905,0.00414393432869786,0.000154057889267922,0.000153996406392132,0.26,0.2
"675",0.00630636934010509,0.00621264930764776,0.00225894630238654,0.00225794975571536,0.26,0.22
"676",0.00851111344744893,0.00839474941464258,0.00443605322106977,0.00443426395949642,0.26,0.24
"677",0.0107777127729717,0.0106223291687267,0.00670761836764633,0.00670514674743461,0.26,0.26
"678",0.0131654882388985,0.0129627916480917,0.00906472181716544,0.00906108764094016,0.26,0.28
"679",0.015616487271545,0.015401509900379,0.0115182608011588,0.0115140633974464,0.26,0.3
"680",0.0181862355654565,0.017921920104671,0.0140786881433705,0.014073173112483,0.26,0.32
"681",0.020875392712895,0.0205622829248608,0.0167389672502302,0.016733038277613,0.26,0.34
"682",0.0236528740236817,0.0233237966171469,0.0195235881218428,0.0195162459806021,0.26,0.36
"683",0.0265648756001504,0.0261936254387154,0.0224192331837673,0.0224116511952396,0.26,0.38
"684",0.029614004855899,0.0291887768620649,0.0254552310548757,0.0254462063684536,0.26,0.4
"685",0.0328030062933194,0.0323244429792499,0.0286194464811806,0.0286103734038846,0.26,0.42
"686",0.0361239986934475,0.0356073306139384,0.0319393070878229,0.0319288299192955,0.26,0.44
"687",0.0396064640680436,0.039046262752883,0.0354108212011479,0.0354004951511431,0.26,0.46
"688",0.0432591266939792,0.0426515745822137,0.0390535935631908,0.0390419666929011,0.26,0.48
"689",0.0470926858711185,0.0464355855316486,0.0428775956305941,0.0428663171059276,0.26,0.5
"690",0.051119854327219,0.0504126191966282,0.0468900444269719,0.0468776243450684,0.26,0.52
"691",0.055354720511303,0.0545901481974265,0.0511121823780895,0.0510986711220947,0.26,0.54
"692",0.0598096580693124,0.0589808974528505,0.0555574486365721,0.0555429244534076,0.26,0.56
"693",0.0644932578981534,0.0636165651461295,0.0602369974927035,0.0602233162628137,0.26,0.58
"694",0.0694385837872352,0.0684956079088741,0.0651734497298897,0.0651590228776554,0.26,0.6
"695",0.0746610948849032,0.0736549214412988,0.0703859208275215,0.0703708781212723,0.26,0.62
"696",0.0801720518482976,0.0791020487354436,0.0758951994317539,0.0758796884332439,0.26,0.64
"697",0.0860036529628595,0.0848635325808457,0.0817236022268545,0.0817077842475494,0.26,0.66
"698",0.0921804279293257,0.0909670826528663,0.0878963443024778,0.0878803892483325,0.26,0.68
"699",0.0987242015354147,0.0974323553241566,0.0944401311046396,0.0944242124747657,0.26,0.7
"700",0.105662647653779,0.104294767780522,0.101384306480489,0.101368595686319,0.26,0.72
"701",0.113029039058618,0.111580813856968,0.108760157492845,0.108744818462888,0.26,0.74
"702",0.120861878869619,0.119325637296689,0.116601223343369,0.116585166476517,0.26,0.76
"703",0.129183767367968,0.127563798547134,0.124941150212807,0.124925824849449,0.26,0.78
"704",0.138040736232995,0.1363284386216,0.133819235669054,0.13380480712575,0.26,0.8
"705",0.147469606725942,0.145658112796712,0.14327332906155,0.14325890355671,0.26,0.82
"706",0.157503084186761,0.155592826221351,0.153342706036454,0.153329303803888,0.26,0.84
"707",0.168186073531177,0.166169457709022,0.164066823911585,0.164054022320069,0.26,0.86
"708",0.179551634852192,0.177422963943688,0.17548389868231,0.17547175222597,0.26,0.88
"709",0.191636870316753,0.189387772675139,0.187628410884451,0.187617424211989,0.26,0.9
"710",0.204469336162083,0.202090045261585,0.200530828346273,0.200520924833216,0.26,0.92
"711",0.21807129505659,0.215546079291147,0.214213473305769,0.214204574386687,0.26,0.940000000000001
"712",0.232454643502269,0.229757935609021,0.228688094261002,0.22868031291656,0.26,0.960000000000001
"713",0.247617601924016,0.24469385552738,0.243952930176013,0.243946300757063,0.26,0.980000000000001
"714",0.26354179088643,0.260019585462784,0.25998513181065,0.259983628768835,0.26,1
"715",0.0164258423047334,0.0162084318568602,0.0122493638061579,0.0122442316326739,0.28,0
"716",0.0179284277028379,0.0176690486044173,0.0137113287766955,0.0137046859165961,0.28,0.02
"717",0.0194302105964046,0.0191606018668535,0.0152258644311057,0.0152190015210788,0.28,0.04
"718",0.0210082789561808,0.0207403797422842,0.0167966286760264,0.0167895890449978,0.28,0.06
"719",0.0226450739893721,0.0223202260383528,0.0184204101845027,0.0184116069118837,0.28,0.08
"720",0.0243128012668872,0.0239935302589938,0.0200888268160375,0.0200799377004502,0.28,0.1
"721",0.0260796929504117,0.0257001885272431,0.0218220077553469,0.0218130729879893,0.28,0.12
"722",0.0278553784585033,0.0274840485632679,0.0236229559610889,0.0236132479662011,0.28,0.14
"723",0.0297381980567298,0.0293193846150649,0.0254737003248787,0.0254629009993323,0.28,0.16
"724",0.0316554231507132,0.0312332551540186,0.0273982715282871,0.0273875789535878,0.28,0.18
"725",0.0336742467975027,0.0332033349664322,0.0294014651274938,0.0293892733314954,0.28,0.2
"726",0.035739085077763,0.0352693012235881,0.0314657609808662,0.0314533006579636,0.28,0.22
"727",0.0379168955725806,0.0373846143347992,0.033616875259423,0.0336046867471752,0.28,0.24
"728",0.0401399727677541,0.0396084224413462,0.0358536419574577,0.0358394663569568,0.28,0.26
"729",0.0424821072971712,0.0419038157089714,0.0381718802525686,0.0381581292708619,0.28,0.28
"730",0.0449000892249722,0.0442922187718021,0.0405925412285021,0.0405792290078492,0.28,0.3
"731",0.0474198194389731,0.0467919069950263,0.0431038014231984,0.0430886304387545,0.28,0.32
"732",0.0500613349693806,0.0493869148103602,0.0457258770910035,0.0457113008186925,0.28,0.34
"733",0.0527927711810963,0.0520851806071974,0.0484564115459231,0.0484400335739734,0.28,0.36
"734",0.0556464585254374,0.0549069321887978,0.0513074603909297,0.0512918374535997,0.28,0.38
"735",0.0586339862710489,0.057856294059087,0.0542831810009656,0.0542658722158159,0.28,0.4
"736",0.0617591721309174,0.0609386344286683,0.0573948546422495,0.0573784583809148,0.28,0.42
"737",0.0650216703632711,0.0641612018254198,0.0606469165445582,0.060629004154879,0.28,0.44
"738",0.0684300126867788,0.0675326023663934,0.0640559735526095,0.0640378515310845,0.28,0.46
"739",0.072003478758181,0.071063208424233,0.0676216905980237,0.0676035360353279,0.28,0.48
"740",0.0757522172467265,0.0747651428066605,0.0713653540506947,0.0713459696486776,0.28,0.5
"741",0.0796879318887511,0.07865202588359,0.0752947179578993,0.0752766968008309,0.28,0.52
"742",0.0838245706701163,0.0827396216546591,0.0794208093476478,0.079401838675247,0.28,0.54
"743",0.0881639351303861,0.0870357478966958,0.0837623166474517,0.0837425255244155,0.28,0.56
"744",0.092732937286914,0.0915538326730131,0.0883336682941187,0.0883132079195444,0.28,0.58
"745",0.0975533236263986,0.0963200814989128,0.0931494963527066,0.0931299844631639,0.28,0.6
"746",0.102632051943773,0.101344348436458,0.0982283516666002,0.098209301018214,0.28,0.62
"747",0.107994463553233,0.106646150037259,0.103591479797041,0.103572247027528,0.28,0.64
"748",0.113656892731496,0.112250795851041,0.109259949756785,0.109240713184295,0.28,0.66
"749",0.119649241126807,0.118180190550271,0.115256821683679,0.115237760892258,0.28,0.68
"750",0.125991389989402,0.124458370048231,0.121607014211282,0.121588304987906,0.28,0.7
"751",0.132708536882681,0.131107059792091,0.128337454849709,0.128319031128929,0.28,0.72
"752",0.139831125855467,0.138160491874168,0.135476877427515,0.135457780809844,0.28,0.74
"753",0.147393540189772,0.145646500650805,0.14305454552055,0.143036403665204,0.28,0.76
"754",0.155416493035251,0.153598538676542,0.151104400074347,0.151087329466751,0.28,0.78
"755",0.163942135432396,0.162044194700589,0.159660291625044,0.159643382513755,0.28,0.8
"756",0.173004301509937,0.171021296684333,0.168755667461306,0.168739921256101,0.28,0.82
"757",0.182630886519889,0.180563737437638,0.178427363261261,0.178412308623373,0.28,0.84
"758",0.192863304265516,0.190704717660353,0.188709439685383,0.188695685315455,0.28,0.86
"759",0.203731596848857,0.201475695015933,0.199636313449907,0.199623349985455,0.28,0.88
"760",0.215265907908898,0.212906426033609,0.211238176342142,0.211226413912485,0.28,0.9
"761",0.227492408387984,0.225019149342662,0.223541348295255,0.223530841549578,0.28,0.92
"762",0.240429569469144,0.23782776986776,0.236564964560357,0.236555591768366,0.28,0.940000000000001
"763",0.254085386760507,0.251332147549309,0.250318451685256,0.250310314654392,0.28,0.960000000000001
"764",0.268459395061605,0.265501445657891,0.264799372289412,0.264792466306887,0.28,0.980000000000001
"765",0.283534354698079,0.280018622241532,0.279985995229043,0.279984444790448,0.28,1
"766",0.0460628673726649,0.0454761060019154,0.0416822984378445,0.041662897270499,0.3,0
"767",0.0475390028854106,0.0469069949846489,0.0431305370618865,0.0431118289504383,0.3,0.02
"768",0.0490197934953704,0.0484166859869372,0.0446313280634347,0.0446132972692298,0.3,0.04
"769",0.050586579404975,0.0499257337337927,0.0461846796494622,0.0461633876658298,0.3,0.06
"770",0.0521843293279601,0.0515242553088718,0.0477762297315508,0.0477557994989114,0.3,0.08
"771",0.0538392739332213,0.0531513250577741,0.049428101993055,0.0494085083183133,0.3,0.1
"772",0.0555672608038117,0.0548511131322849,0.0511430189440177,0.0511242369591094,0.3,0.12
"773",0.0573263730459174,0.0566000516597359,0.0529080978700364,0.052886313962288,0.3,0.14
"774",0.0591848719633913,0.0584186296025984,0.0547373884046096,0.0547165999612853,0.3,0.16
"775",0.0610666725011401,0.0602941618515083,0.0566395686042545,0.0566197402203065,0.3,0.18
"776",0.0630598118236941,0.0622514608686918,0.0586030938076492,0.0585804259952711,0.3,0.2
"777",0.0650854155713951,0.0642622291341926,0.0606416165133353,0.0606200930223703,0.3,0.22
"778",0.067221541769679,0.0663754310325843,0.0627649226399138,0.0627408623694672,0.3,0.24
"779",0.0694151378510026,0.0685399982438697,0.064957347143072,0.0649343396010451,0.3,0.26
"780",0.071707225958323,0.07080432207567,0.0672438307771742,0.0672220963678365,0.3,0.28
"781",0.0740960412469623,0.0731705028602078,0.0696198994084875,0.0695956882659284,0.3,0.3
"782",0.0765622246938162,0.0756069132684547,0.0720907674384359,0.0720680025745724,0.3,0.32
"783",0.0791476911484237,0.0781549740625663,0.074668023843978,0.0746429511812684,0.3,0.34
"784",0.0818416165170134,0.0808162546070123,0.0773478449865249,0.0773243817618294,0.3,0.36
"785",0.0846340720971148,0.0835937950556771,0.0801490633248501,0.0801235195697275,0.3,0.38
"786",0.087557203610007,0.0864828070940483,0.0830659931549381,0.0830422045415354,0.3,0.4
"787",0.090614630887645,0.0894996202469911,0.0861184534813209,0.0860928603636604,0.3,0.42
"788",0.0938114461699342,0.0926552712762465,0.0893050270408431,0.0892813099737769,0.3,0.44
"789",0.0971542975553967,0.0959579692490234,0.0926413774243179,0.0926161677094166,0.3,0.46
"790",0.10064800302961,0.0994174834474982,0.0961356525106354,0.0961121284456088,0.3,0.48
"791",0.104309982687138,0.103044687626909,0.0997943666977065,0.0997699623514992,0.3,0.5
"792",0.108150191049941,0.106839239925673,0.103635485617358,0.103610068619226,0.3,0.52
"793",0.112176942366909,0.110826316346364,0.107667728596255,0.107643602224281,0.3,0.54
"794",0.116408413214903,0.115022487304481,0.111902948889675,0.111879081643639,0.3,0.56
"795",0.1208619205716,0.119428094326805,0.116359183729907,0.116334843397677,0.3,0.58
"796",0.125556511783021,0.124073084634838,0.121051442662877,0.121026827567367,0.3,0.6
"797",0.130487722487198,0.128959467909794,0.125996397189759,0.125971714795513,0.3,0.62
"798",0.135701136583438,0.134116746589844,0.131211699128,0.13118728466053,0.3,0.64
"799",0.141191409768559,0.139561126211457,0.136717151998488,0.136693713719677,0.3,0.66
"800",0.14699697903665,0.145313407859124,0.142535256284264,0.142512227288045,0.3,0.68
"801",0.153135600577091,0.151398623289898,0.148688910105073,0.148666074615536,0.3,0.7
"802",0.159630156274309,0.157833273356361,0.155202037225238,0.15518007049721,0.3,0.72
"803",0.166508262785574,0.164651382274921,0.162101619807086,0.162080720280056,0.3,0.74
"804",0.173797427924989,0.171876638063931,0.1694157862999,0.169396078870404,0.3,0.76
"805",0.181523556423824,0.179539942714205,0.177173960391477,0.177155066377041,0.3,0.78
"806",0.189718414933791,0.187667103614855,0.185406169254396,0.185387824451794,0.3,0.8
"807",0.198414631941223,0.196291533100635,0.194143677081023,0.19412690376975,0.3,0.82
"808",0.207637994575672,0.2054430378658,0.203418801509396,0.203402587407926,0.3,0.84
"809",0.217424437043003,0.215151331615083,0.213261815817,0.21324715067148,0.3,0.86
"810",0.227801631060981,0.225444322818421,0.223703118850193,0.22368950199117,0.3,0.88
"811",0.238794064304285,0.236347704847107,0.234769166596259,0.234756789387089,0.3,0.9
"812",0.250425228638363,0.247880294682905,0.246482531048398,0.246471530688289,0.3,0.92
"813",0.262709726524061,0.260053709401804,0.258859454278733,0.258849710838514,0.3,0.940000000000001
"814",0.275657057682185,0.272865887510844,0.271907434495709,0.271898987454236,0.3,0.960000000000001
"815",0.289262398450836,0.286287280944094,0.285623417056245,0.285616276002224,0.3,0.980000000000001
"816",0.303511527070389,0.300017659022701,0.299986853032923,0.299985259313776,0.3,1
"817",0.0756306333430914,0.0747115299277739,0.0710921671367918,0.0710626229528203,0.32,0
"818",0.0770628474767171,0.076149221949253,0.0725267313907016,0.0724986124715762,0.32,0.02
"819",0.0785368236189105,0.0775955658231003,0.0740124680369144,0.0739797840317762,0.32,0.04
"820",0.0800947470232228,0.0791246635297466,0.0755315332585234,0.0755004639179794,0.32,0.06
"821",0.0816481724949258,0.0806742367663537,0.0771067075468507,0.0770772523140968,0.32,0.08
"822",0.083292913203487,0.0822962223812118,0.0787405402951533,0.0787126225978174,0.32,0.1
"823",0.0849750870011821,0.0839615390069368,0.0804240933979187,0.0803920907742379,0.32,0.12
"824",0.0867222021158388,0.085692231118455,0.0821638224216653,0.0821336046719517,0.32,0.14
"825",0.0885334232872236,0.087476837954047,0.0839711411184201,0.0839426170072435,0.32,0.16
"826",0.0904007691745631,0.0893341843956204,0.0858393021843,0.0858070370008486,0.32,0.18
"827",0.0923449599118858,0.0912451650185757,0.0877723858207252,0.0877420472532595,0.32,0.2
